Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
-----------------------------------------------
                0.00    0.00       1/3           __gnu_cxx::new_allocator<STATE::iGameState*>::allocate(unsigned int, void const*) [414]
                0.00    0.00       2/3           std::vector<STATE::iGameState*, std::allocator<STATE::iGameState*> >::max_size() const [331]
[261]    0.0    0.00    0.00       3         __gnu_cxx::new_allocator<STATE::iGameState*>::max_size() const [261]
-----------------------------------------------
                0.00    0.00       3/3           __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, char> > >::allocate(unsigned int, void const*) [251]
[262]    0.0    0.00    0.00       3         __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, char> > >::max_size() const [262]
-----------------------------------------------
                0.00    0.00       3/3           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [270]
[263]    0.0    0.00    0.00       3         std::allocator<int>::allocator() [263]
                0.00    0.00       3/3           __gnu_cxx::new_allocator<int>::new_allocator() [253]
-----------------------------------------------
                0.00    0.00       3/3           GFX::cTexture::cTexture(GFX::cTexture&&) [249]
[264]    0.0    0.00    0.00       3         std::shared_ptr<GFX::cImage>::shared_ptr(std::shared_ptr<GFX::cImage>&&) [264]
                0.00    0.00       3/3           std::remove_reference<std::shared_ptr<GFX::cImage>&>::type&& std::move<std::shared_ptr<GFX::cImage>&>(std::shared_ptr<GFX::cImage>&) [301]
                0.00    0.00       3/3           std::__shared_ptr<GFX::cImage, (__gnu_cxx::_Lock_policy)1>::__shared_ptr(std::__shared_ptr<GFX::cImage, (__gnu_cxx::_Lock_policy)1>&&) [272]
-----------------------------------------------
                0.00    0.00       3/3           GFX::cTexture::cTexture(std::string const&) [250]
[265]    0.0    0.00    0.00       3         std::shared_ptr<GFX::cImage>::shared_ptr<GFX::cImage>(GFX::cImage*) [265]
                0.00    0.00       3/3           std::__shared_ptr<GFX::cImage, (__gnu_cxx::_Lock_policy)1>::__shared_ptr<GFX::cImage>(GFX::cImage*) [273]
-----------------------------------------------
                0.00    0.00       3/3           std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)1>::_Sp_counted_base() [284]
[266]    0.0    0.00    0.00       3         std::_Mutex_base<(__gnu_cxx::_Lock_policy)1>::_Mutex_base() [266]
                0.00    0.00       3/3           __gnu_cxx::__mutex::__mutex() [254]
-----------------------------------------------
                0.00    0.00       3/3           std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)1>::~_Sp_counted_base() [285]
[267]    0.0    0.00    0.00       3         std::_Mutex_base<(__gnu_cxx::_Lock_policy)1>::~_Mutex_base() [267]
                0.00    0.00       3/3           __gnu_cxx::__mutex::~__mutex() [255]
-----------------------------------------------
                0.00    0.00       3/3           void std::_Destroy<GFX::cTexture*>(GFX::cTexture*, GFX::cTexture*) [308]
[268]    0.0    0.00    0.00       3         void std::_Destroy_aux<false>::__destroy<GFX::cTexture*>(GFX::cTexture*, GFX::cTexture*) [268]
                0.00    0.00       3/4           GFX::cTexture* std::__addressof<GFX::cTexture>(GFX::cTexture&) [237]
                0.00    0.00       3/3           void std::_Destroy<GFX::cTexture>(GFX::cTexture*) [307]
-----------------------------------------------
                0.00    0.00       3/3           void std::vector<STATE::iGameState*, std::allocator<STATE::iGameState*> >::_M_insert_aux<STATE::iGameState* const&>(__gnu_cxx::__normal_iterator<STATE::iGameState**, std::vector<STATE::iGameState*, std::allocator<STATE::iGameState*> > >, STATE::iGameState* const&) [522]
[269]    0.0    0.00    0.00       3         std::_Vector_base<STATE::iGameState*, std::allocator<STATE::iGameState*> >::_M_get_Tp_allocator() [269]
-----------------------------------------------
                0.00    0.00       3/3           std::_Vector_base<int, std::allocator<int> >::_Vector_base() [271]
[270]    0.0    0.00    0.00       3         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [270]
                0.00    0.00       3/3           std::allocator<int>::allocator() [263]
-----------------------------------------------
                0.00    0.00       3/3           std::vector<int, std::allocator<int> >::vector() [292]
[271]    0.0    0.00    0.00       3         std::_Vector_base<int, std::allocator<int> >::_Vector_base() [271]
                0.00    0.00       3/3           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [270]
-----------------------------------------------
                0.00    0.00       3/3           std::shared_ptr<GFX::cImage>::shared_ptr(std::shared_ptr<GFX::cImage>&&) [264]
[272]    0.0    0.00    0.00       3         std::__shared_ptr<GFX::cImage, (__gnu_cxx::_Lock_policy)1>::__shared_ptr(std::__shared_ptr<GFX::cImage, (__gnu_cxx::_Lock_policy)1>&&) [272]
                0.00    0.00       3/3           std::__shared_count<(__gnu_cxx::_Lock_policy)1>::__shared_count() [276]
                0.00    0.00       3/3           std::__shared_count<(__gnu_cxx::_Lock_policy)1>::_M_swap(std::__shared_count<(__gnu_cxx::_Lock_policy)1>&) [275]
-----------------------------------------------
                0.00    0.00       3/3           std::shared_ptr<GFX::cImage>::shared_ptr<GFX::cImage>(GFX::cImage*) [265]
[273]    0.0    0.00    0.00       3         std::__shared_ptr<GFX::cImage, (__gnu_cxx::_Lock_policy)1>::__shared_ptr<GFX::cImage>(GFX::cImage*) [273]
                0.00    0.00       3/3           std::__shared_count<(__gnu_cxx::_Lock_policy)1>::__shared_count<GFX::cImage*>(GFX::cImage*) [277]
                0.00    0.00       3/3           void std::__enable_shared_from_this_helper<(__gnu_cxx::_Lock_policy)1>(std::__shared_count<(__gnu_cxx::_Lock_policy)1> const&, ...) [299]
-----------------------------------------------
                0.00    0.00       3/3           void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, char> > >::construct<std::pair<int const, char> >(std::_Rb_tree_node<std::pair<int const, char> >*, std::pair<int const, char>&&) [252]
[274]    0.0    0.00    0.00       3         std::_Rb_tree_node<std::pair<int const, char> >::_Rb_tree_node<std::pair<int const, char> >(std::pair<int const, char>&&) [274]
                0.00    0.00       3/19          std::pair<int const, char>&& std::forward<std::pair<int const, char> >(std::remove_reference<std::pair<int const, char> >::type&) [134]
                0.00    0.00       3/3           std::pair<int const, char>::pair<int const, char>(std::pair<int const, char>&&) [289]
-----------------------------------------------
                0.00    0.00       3/3           std::__shared_ptr<GFX::cImage, (__gnu_cxx::_Lock_policy)1>::__shared_ptr(std::__shared_ptr<GFX::cImage, (__gnu_cxx::_Lock_policy)1>&&) [272]
[275]    0.0    0.00    0.00       3         std::__shared_count<(__gnu_cxx::_Lock_policy)1>::_M_swap(std::__shared_count<(__gnu_cxx::_Lock_policy)1>&) [275]
-----------------------------------------------
                0.00    0.00       3/3           std::__shared_ptr<GFX::cImage, (__gnu_cxx::_Lock_policy)1>::__shared_ptr(std::__shared_ptr<GFX::cImage, (__gnu_cxx::_Lock_policy)1>&&) [272]
[276]    0.0    0.00    0.00       3         std::__shared_count<(__gnu_cxx::_Lock_policy)1>::__shared_count() [276]
-----------------------------------------------
                0.00    0.00       3/3           std::__shared_ptr<GFX::cImage, (__gnu_cxx::_Lock_policy)1>::__shared_ptr<GFX::cImage>(GFX::cImage*) [273]
[277]    0.0    0.00    0.00       3         std::__shared_count<(__gnu_cxx::_Lock_policy)1>::__shared_count<GFX::cImage*>(GFX::cImage*) [277]
                0.00    0.00       3/3           std::_Sp_counted_ptr<GFX::cImage*, (__gnu_cxx::_Lock_policy)1>::_Sp_counted_ptr(GFX::cImage*) [280]
-----------------------------------------------
                0.00    0.00       3/3           std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)1>::_M_release() [283]
[278]    0.0    0.00    0.00       3         std::_Sp_counted_ptr<GFX::cImage*, (__gnu_cxx::_Lock_policy)1>::_M_destroy() [278]
                0.00    0.00       3/3           std::_Sp_counted_ptr<GFX::cImage*, (__gnu_cxx::_Lock_policy)1>::~_Sp_counted_ptr() [281]
-----------------------------------------------
                0.00    0.00       3/3           std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)1>::_M_release() [283]
[279]    0.0    0.00    0.00       3         std::_Sp_counted_ptr<GFX::cImage*, (__gnu_cxx::_Lock_policy)1>::_M_dispose() [279]
                0.00    0.00       3/3           GFX::cImage::~cImage() [246]
-----------------------------------------------
                0.00    0.00       3/3           std::__shared_count<(__gnu_cxx::_Lock_policy)1>::__shared_count<GFX::cImage*>(GFX::cImage*) [277]
[280]    0.0    0.00    0.00       3         std::_Sp_counted_ptr<GFX::cImage*, (__gnu_cxx::_Lock_policy)1>::_Sp_counted_ptr(GFX::cImage*) [280]
                0.00    0.00       3/3           std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)1>::_Sp_counted_base() [284]
-----------------------------------------------
                0.00    0.00       3/3           std::_Sp_counted_ptr<GFX::cImage*, (__gnu_cxx::_Lock_policy)1>::_M_destroy() [278]
[281]    0.0    0.00    0.00       3         std::_Sp_counted_ptr<GFX::cImage*, (__gnu_cxx::_Lock_policy)1>::~_Sp_counted_ptr() [281]
                0.00    0.00       3/3           std::_Sp_counted_ptr<GFX::cImage*, (__gnu_cxx::_Lock_policy)1>::~_Sp_counted_ptr() [282]
-----------------------------------------------
                0.00    0.00       3/3           std::_Sp_counted_ptr<GFX::cImage*, (__gnu_cxx::_Lock_policy)1>::~_Sp_counted_ptr() [281]
[282]    0.0    0.00    0.00       3         std::_Sp_counted_ptr<GFX::cImage*, (__gnu_cxx::_Lock_policy)1>::~_Sp_counted_ptr() [282]
                0.00    0.00       3/3           std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)1>::~_Sp_counted_base() [285]
-----------------------------------------------
                0.00    0.00       3/3           std::__shared_count<(__gnu_cxx::_Lock_policy)1>::~__shared_count() [192]
[283]    0.0    0.00    0.00       3         std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)1>::_M_release() [283]
                0.00    0.00       6/27          GFX::cImage::ConvertPixelFormat() [104]
                0.00    0.00       3/3           std::_Sp_counted_ptr<GFX::cImage*, (__gnu_cxx::_Lock_policy)1>::_M_dispose() [279]
                0.00    0.00       3/3           std::_Sp_counted_ptr<GFX::cImage*, (__gnu_cxx::_Lock_policy)1>::_M_destroy() [278]
-----------------------------------------------
                0.00    0.00       3/3           std::_Sp_counted_ptr<GFX::cImage*, (__gnu_cxx::_Lock_policy)1>::_Sp_counted_ptr(GFX::cImage*) [280]
[284]    0.0    0.00    0.00       3         std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)1>::_Sp_counted_base() [284]
                0.00    0.00       3/3           std::_Mutex_base<(__gnu_cxx::_Lock_policy)1>::_Mutex_base() [266]
-----------------------------------------------
                0.00    0.00       3/3           std::_Sp_counted_ptr<GFX::cImage*, (__gnu_cxx::_Lock_policy)1>::~_Sp_counted_ptr() [282]
[285]    0.0    0.00    0.00       3         std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)1>::~_Sp_counted_base() [285]
                0.00    0.00       3/3           std::_Mutex_base<(__gnu_cxx::_Lock_policy)1>::~_Mutex_base() [267]
-----------------------------------------------
                0.00    0.00       1/3           std::_Rb_tree_iterator<std::pair<std::string const, STATE::cGameTransition* (*)()> > std::_Rb_tree<std::string, std::pair<std::string const, STATE::cGameTransition* (*)()>, std::_Select1st<std::pair<std::string const, STATE::cGameTransition* (*)()> >, std::less<std::string>, std::allocator<std::pair<std::string const, STATE::cGameTransition* (*)()> > >::_M_insert_<std::pair<std::string, STATE::cGameTransition* (*)()> >(std::_Rb_tree_node_base const*, std::_Rb_tree_node_base const*, std::pair<std::string, STATE::cGameTransition* (*)()>&&) [548]
                0.00    0.00       1/3           std::pair<std::_Rb_tree_iterator<std::pair<std::string const, STATE::cGameTransition* (*)()> >, bool> std::_Rb_tree<std::string, std::pair<std::string const, STATE::cGameTransition* (*)()>, std::_Select1st<std::pair<std::string const, STATE::cGameTransition* (*)()> >, std::less<std::string>, std::allocator<std::pair<std::string const, STATE::cGameTransition* (*)()> > >::_M_insert_unique<std::pair<std::string, STATE::cGameTransition* (*)()> >(std::pair<std::string, STATE::cGameTransition* (*)()>&&) [551]
                0.00    0.00       1/3           std::_Rb_tree<std::string, std::pair<std::string const, STATE::cGameTransition* (*)()>, std::_Select1st<std::pair<std::string const, STATE::cGameTransition* (*)()> >, std::less<std::string>, std::allocator<std::pair<std::string const, STATE::cGameTransition* (*)()> > >::begin() [553]
[286]    0.0    0.00    0.00       3         std::_Rb_tree_iterator<std::pair<std::string const, STATE::cGameTransition* (*)()> >::_Rb_tree_iterator(std::_Rb_tree_node<std::pair<std::string const, STATE::cGameTransition* (*)()> >*) [286]
-----------------------------------------------
                0.00    0.00       3/3           std::map<int, char, std::less<int>, std::allocator<std::pair<int const, char> > >::operator[](int const&) [69]
[287]    0.0    0.00    0.00       3         std::_Rb_tree_const_iterator<std::pair<int const, char> >::_Rb_tree_const_iterator(std::_Rb_tree_iterator<std::pair<int const, char> > const&) [287]
-----------------------------------------------
                0.00    0.00       3/3           std::map<int, char, std::less<int>, std::allocator<std::pair<int const, char> > >::operator[](int const&) [69]
[288]    0.0    0.00    0.00       3         std::_Rb_tree_iterator<std::pair<int const, char> > std::map<int, char, std::less<int>, std::allocator<std::pair<int const, char> > >::insert<std::pair<int const, char>, void>(std::_Rb_tree_const_iterator<std::pair<int const, char> >, std::pair<int const, char>&&) [288]
                0.00    0.00       3/19          std::pair<int const, char>&& std::forward<std::pair<int const, char> >(std::remove_reference<std::pair<int const, char> >::type&) [134]
                0.00    0.00       3/3           std::_Rb_tree_iterator<std::pair<int const, char> > std::_Rb_tree<int, std::pair<int const, char>, std::_Select1st<std::pair<int const, char> >, std::less<int>, std::allocator<std::pair<int const, char> > >::_M_insert_unique_<std::pair<int const, char> >(std::_Rb_tree_const_iterator<std::pair<int const, char> >, std::pair<int const, char>&&) [297]
-----------------------------------------------
                0.00    0.00       3/3           std::_Rb_tree_node<std::pair<int const, char> >::_Rb_tree_node<std::pair<int const, char> >(std::pair<int const, char>&&) [274]
[289]    0.0    0.00    0.00       3         std::pair<int const, char>::pair<int const, char>(std::pair<int const, char>&&) [289]
                0.00    0.00       3/3           int const&& std::forward<int const>(std::remove_reference<int const>::type&) [302]
                0.00    0.00       3/6           char&& std::forward<char>(std::remove_reference<char>::type&) [199]
-----------------------------------------------
                0.00    0.00       3/3           std::map<int, char, std::less<int>, std::allocator<std::pair<int const, char> > >::operator[](int const&) [69]
[290]    0.0    0.00    0.00       3         std::pair<int const, char>::pair<char, void>(int const&, char&&) [290]
                0.00    0.00       3/6           char&& std::forward<char>(std::remove_reference<char>::type&) [199]
-----------------------------------------------
                0.00    0.00       1/3           std::pair<std::__detail::_Hashtable_iterator<std::pair<std::string const, GFX::cTextureWrapper>, false, false>, bool> std::_Hashtable<std::string, std::pair<std::string const, GFX::cTextureWrapper>, std::allocator<std::pair<std::string const, GFX::cTextureWrapper> >, std::_Select1st<std::pair<std::string const, GFX::cTextureWrapper> >, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, false, false, true>::insert<std::pair<std::string, GFX::cTextureWrapper>, void>(std::pair<std::string, GFX::cTextureWrapper>&&) [462]
                0.00    0.00       1/3           std::pair<std::__detail::_Hashtable_iterator<std::pair<std::string const, GFX::cTextureWrapper>, false, false>, bool> std::_Hashtable<std::string, std::pair<std::string const, GFX::cTextureWrapper>, std::allocator<std::pair<std::string const, GFX::cTextureWrapper> >, std::_Select1st<std::pair<std::string const, GFX::cTextureWrapper> >, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, false, false, true>::_M_insert<std::pair<std::string, GFX::cTextureWrapper> >(std::pair<std::string, GFX::cTextureWrapper>&&, std::integral_constant<bool, true>) [463]
                0.00    0.00       1/3           std::pair<std::__decay_and_strip<std::__detail::_Hashtable_iterator<std::pair<std::string const, GFX::cTextureWrapper>, false, false> >::__type, std::__decay_and_strip<bool>::__type> std::make_pair<std::__detail::_Hashtable_iterator<std::pair<std::string const, GFX::cTextureWrapper>, false, false>, bool>(std::__detail::_Hashtable_iterator<std::pair<std::string const, GFX::cTextureWrapper>, false, false>&&, bool&&) [578]
[291]    0.0    0.00    0.00       3         std::pair<std::__detail::_Hashtable_iterator<std::pair<std::string const, GFX::cTextureWrapper>, false, false>, bool>::pair<std::__detail::_Hashtable_iterator<std::pair<std::string const, GFX::cTextureWrapper>, false, false>, bool>(std::pair<std::__detail::_Hashtable_iterator<std::pair<std::string const, GFX::cTextureWrapper>, false, false>, bool>&&) [291]
                0.00    0.00       3/5           std::__detail::_Hashtable_iterator<std::pair<std::string const, GFX::cTextureWrapper>, false, false>&& std::forward<std::__detail::_Hashtable_iterator<std::pair<std::string const, GFX::cTextureWrapper>, false, false> >(std::remove_reference<std::__detail::_Hashtable_iterator<std::pair<std::string const, GFX::cTextureWrapper>, false, false> >::type&) [213]
                0.00    0.00       3/19          bool&& std::forward<bool>(std::remove_reference<bool>::type&) [135]
-----------------------------------------------
                0.00    0.00       1/3           GFX::cTextureMesh::cTextureMesh(int, bool) [380]
                0.00    0.00       2/3           CORE::Input::Input() [389]
[292]    0.0    0.00    0.00       3         std::vector<int, std::allocator<int> >::vector() [292]
                0.00    0.00       3/3           std::_Vector_base<int, std::allocator<int> >::_Vector_base() [271]
-----------------------------------------------
                0.00    0.00       1/3           std::_Rb_tree_iterator<std::pair<std::string const, STATE::iGameState* (*)()> > std::_Rb_tree<std::string, std::pair<std::string const, STATE::iGameState* (*)()>, std::_Select1st<std::pair<std::string const, STATE::iGameState* (*)()> >, std::less<std::string>, std::allocator<std::pair<std::string const, STATE::iGameState* (*)()> > >::_M_insert_<std::pair<std::string, STATE::iGameState* (*)()> >(std::_Rb_tree_node_base const*, std::_Rb_tree_node_base const*, std::pair<std::string, STATE::iGameState* (*)()>&&) [535]
                0.00    0.00       1/3           std::pair<std::_Rb_tree_iterator<std::pair<std::string const, STATE::iGameState* (*)()> >, bool> std::_Rb_tree<std::string, std::pair<std::string const, STATE::iGameState* (*)()>, std::_Select1st<std::pair<std::string const, STATE::iGameState* (*)()> >, std::less<std::string>, std::allocator<std::pair<std::string const, STATE::iGameState* (*)()> > >::_M_insert_unique<std::pair<std::string, STATE::iGameState* (*)()> >(std::pair<std::string, STATE::iGameState* (*)()>&&) [539]
                0.00    0.00       1/3           std::_Rb_tree<std::string, std::pair<std::string const, STATE::iGameState* (*)()>, std::_Select1st<std::pair<std::string const, STATE::iGameState* (*)()> >, std::less<std::string>, std::allocator<std::pair<std::string const, STATE::iGameState* (*)()> > >::find(std::string const&) [541]
[293]    0.0    0.00    0.00       3         std::_Rb_tree<std::string, std::pair<std::string const, STATE::iGameState* (*)()>, std::_Select1st<std::pair<std::string const, STATE::iGameState* (*)()> >, std::less<std::string>, std::allocator<std::pair<std::string const, STATE::iGameState* (*)()> > >::_M_end() [293]
-----------------------------------------------
                0.00    0.00       1/3           std::pair<std::_Rb_tree_iterator<std::pair<int const, char> >, bool> std::_Rb_tree<int, std::pair<int const, char>, std::_Select1st<std::pair<int const, char> >, std::less<int>, std::allocator<std::pair<int const, char> > >::_M_insert_unique<std::pair<int const, char> >(std::pair<int const, char>&&) [556]
                0.00    0.00       2/3           std::_Rb_tree_iterator<std::pair<int const, char> > std::_Rb_tree<int, std::pair<int const, char>, std::_Select1st<std::pair<int const, char> >, std::less<int>, std::allocator<std::pair<int const, char> > >::_M_insert_unique_<std::pair<int const, char> >(std::_Rb_tree_const_iterator<std::pair<int const, char> >, std::pair<int const, char>&&) [297]
[294]    0.0    0.00    0.00       3         std::_Rb_tree_iterator<std::pair<int const, char> > std::_Rb_tree<int, std::pair<int const, char>, std::_Select1st<std::pair<int const, char> >, std::less<int>, std::allocator<std::pair<int const, char> > >::_M_insert_<std::pair<int const, char> >(std::_Rb_tree_node_base const*, std::_Rb_tree_node_base const*, std::pair<int const, char>&&) [294]
                0.00    0.00       3/19          std::pair<int const, char>&& std::forward<std::pair<int const, char> >(std::remove_reference<std::pair<int const, char> >::type&) [134]
                0.00    0.00       3/3           std::_Rb_tree_node<std::pair<int const, char> >* std::_Rb_tree<int, std::pair<int const, char>, std::_Select1st<std::pair<int const, char> >, std::less<int>, std::allocator<std::pair<int const, char> > >::_M_create_node<std::pair<int const, char> >(std::pair<int const, char>&&) [296]
                0.00    0.00       3/412         std::_Rb_tree_iterator<std::pair<int const, char> >::_Rb_tree_iterator(std::_Rb_tree_node<std::pair<int const, char> >*) [51]
                0.00    0.00       2/127         std::_Rb_tree<int, std::pair<int const, char>, std::_Select1st<std::pair<int const, char> >, std::less<int>, std::allocator<std::pair<int const, char> > >::_M_end() [65]
                0.00    0.00       1/4           std::_Rb_tree<int, std::pair<int const, char>, std::_Select1st<std::pair<int const, char> >, std::less<int>, std::allocator<std::pair<int const, char> > >::_S_key(std::_Rb_tree_node_base const*) [235]
                0.00    0.00       1/4           std::_Select1st<std::pair<int const, char> >::operator()(std::pair<int const, char>&) const [222]
                0.00    0.00       1/361         std::less<int>::operator()(int const&, int const&) const [52]
-----------------------------------------------
                0.00    0.00       3/3           std::_Rb_tree_node<std::pair<int const, char> >* std::_Rb_tree<int, std::pair<int const, char>, std::_Select1st<std::pair<int const, char> >, std::less<int>, std::allocator<std::pair<int const, char> > >::_M_create_node<std::pair<int const, char> >(std::pair<int const, char>&&) [296]
[295]    0.0    0.00    0.00       3         std::_Rb_tree<int, std::pair<int const, char>, std::_Select1st<std::pair<int const, char> >, std::less<int>, std::allocator<std::pair<int const, char> > >::_M_get_node() [295]
                0.00    0.00       3/3           __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, char> > >::allocate(unsigned int, void const*) [251]
-----------------------------------------------
                0.00    0.00       3/3           std::_Rb_tree_iterator<std::pair<int const, char> > std::_Rb_tree<int, std::pair<int const, char>, std::_Select1st<std::pair<int const, char> >, std::less<int>, std::allocator<std::pair<int const, char> > >::_M_insert_<std::pair<int const, char> >(std::_Rb_tree_node_base const*, std::_Rb_tree_node_base const*, std::pair<int const, char>&&) [294]
[296]    0.0    0.00    0.00       3         std::_Rb_tree_node<std::pair<int const, char> >* std::_Rb_tree<int, std::pair<int const, char>, std::_Select1st<std::pair<int const, char> >, std::less<int>, std::allocator<std::pair<int const, char> > >::_M_create_node<std::pair<int const, char> >(std::pair<int const, char>&&) [296]
                0.00    0.00       3/3           std::_Rb_tree<int, std::pair<int const, char>, std::_Select1st<std::pair<int const, char> >, std::less<int>, std::allocator<std::pair<int const, char> > >::_M_get_node() [295]
                0.00    0.00       3/19          std::pair<int const, char>&& std::forward<std::pair<int const, char> >(std::remove_reference<std::pair<int const, char> >::type&) [134]
                0.00    0.00       3/3           std::_Rb_tree<int, std::pair<int const, char>, std::_Select1st<std::pair<int const, char> >, std::less<int>, std::allocator<std::pair<int const, char> > >::_M_get_Node_allocator() [298]
                0.00    0.00       3/3           void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, char> > >::construct<std::pair<int const, char> >(std::_Rb_tree_node<std::pair<int const, char> >*, std::pair<int const, char>&&) [252]
-----------------------------------------------
                0.00    0.00       3/3           std::_Rb_tree_iterator<std::pair<int const, char> > std::map<int, char, std::less<int>, std::allocator<std::pair<int const, char> > >::insert<std::pair<int const, char>, void>(std::_Rb_tree_const_iterator<std::pair<int const, char> >, std::pair<int const, char>&&) [288]
[297]    0.0    0.00    0.00       3         std::_Rb_tree_iterator<std::pair<int const, char> > std::_Rb_tree<int, std::pair<int const, char>, std::_Select1st<std::pair<int const, char> >, std::less<int>, std::allocator<std::pair<int const, char> > >::_M_insert_unique_<std::pair<int const, char> >(std::_Rb_tree_const_iterator<std::pair<int const, char> >, std::pair<int const, char>&&) [297]
                0.00    0.00       3/127         std::_Rb_tree<int, std::pair<int const, char>, std::_Select1st<std::pair<int const, char> >, std::less<int>, std::allocator<std::pair<int const, char> > >::_M_end() [65]
                0.00    0.00       3/4           std::_Select1st<std::pair<int const, char> >::operator()(std::pair<int const, char>&) const [222]
                0.00    0.00       3/4           std::_Rb_tree<int, std::pair<int const, char>, std::_Select1st<std::pair<int const, char> >, std::less<int>, std::allocator<std::pair<int const, char> > >::_S_key(std::_Rb_tree_node_base const*) [235]
                0.00    0.00       3/361         std::less<int>::operator()(int const&, int const&) const [52]
                0.00    0.00       3/19          std::pair<int const, char>&& std::forward<std::pair<int const, char> >(std::remove_reference<std::pair<int const, char> >::type&) [134]
                0.00    0.00       2/2           std::_Rb_tree<int, std::pair<int const, char>, std::_Select1st<std::pair<int const, char> >, std::less<int>, std::allocator<std::pair<int const, char> > >::size() const [332]
                0.00    0.00       2/2           std::_Rb_tree<int, std::pair<int const, char>, std::_Select1st<std::pair<int const, char> >, std::less<int>, std::allocator<std::pair<int const, char> > >::_M_rightmost() [356]
                0.00    0.00       2/3           std::_Rb_tree_iterator<std::pair<int const, char> > std::_Rb_tree<int, std::pair<int const, char>, std::_Select1st<std::pair<int const, char> >, std::less<int>, std::allocator<std::pair<int const, char> > >::_M_insert_<std::pair<int const, char> >(std::_Rb_tree_node_base const*, std::_Rb_tree_node_base const*, std::pair<int const, char>&&) [294]
                0.00    0.00       1/1           std::pair<std::_Rb_tree_iterator<std::pair<int const, char> >, bool> std::_Rb_tree<int, std::pair<int const, char>, std::_Select1st<std::pair<int const, char> >, std::less<int>, std::allocator<std::pair<int const, char> > >::_M_insert_unique<std::pair<int const, char> >(std::pair<int const, char>&&) [556]
                0.00    0.00       1/1           std::_Rb_tree<int, std::pair<int const, char>, std::_Select1st<std::pair<int const, char> >, std::less<int>, std::allocator<std::pair<int const, char> > >::_M_leftmost() [555]
                0.00    0.00       1/1           std::_Rb_tree_const_iterator<std::pair<int const, char> >::operator--() [488]
                0.00    0.00       1/1           std::_Rb_tree<int, std::pair<int const, char>, std::_Select1st<std::pair<int const, char> >, std::less<int>, std::allocator<std::pair<int const, char> > >::_S_right(std::_Rb_tree_node_base const*) [557]
-----------------------------------------------
                0.00    0.00       3/3           std::_Rb_tree_node<std::pair<int const, char> >* std::_Rb_tree<int, std::pair<int const, char>, std::_Select1st<std::pair<int const, char> >, std::less<int>, std::allocator<std::pair<int const, char> > >::_M_create_node<std::pair<int const, char> >(std::pair<int const, char>&&) [296]
[298]    0.0    0.00    0.00       3         std::_Rb_tree<int, std::pair<int const, char>, std::_Select1st<std::pair<int const, char> >, std::less<int>, std::allocator<std::pair<int const, char> > >::_M_get_Node_allocator() [298]
-----------------------------------------------
                0.00    0.00       3/3           std::__shared_ptr<GFX::cImage, (__gnu_cxx::_Lock_policy)1>::__shared_ptr<GFX::cImage>(GFX::cImage*) [273]
[299]    0.0    0.00    0.00       3         void std::__enable_shared_from_this_helper<(__gnu_cxx::_Lock_policy)1>(std::__shared_count<(__gnu_cxx::_Lock_policy)1> const&, ...) [299]
-----------------------------------------------
                0.00    0.00       1/3           std::move_iterator<GFX::cTexture*>::operator*() const [436]
                0.00    0.00       2/3           std::vector<GFX::cTexture, std::allocator<GFX::cTexture> >::push_back(GFX::cTexture&&) [352]
[300]    0.0    0.00    0.00       3         std::remove_reference<GFX::cTexture&>::type&& std::move<GFX::cTexture&>(GFX::cTexture&) [300]
-----------------------------------------------
                0.00    0.00       3/3           std::shared_ptr<GFX::cImage>::shared_ptr(std::shared_ptr<GFX::cImage>&&) [264]
[301]    0.0    0.00    0.00       3         std::remove_reference<std::shared_ptr<GFX::cImage>&>::type&& std::move<std::shared_ptr<GFX::cImage>&>(std::shared_ptr<GFX::cImage>&) [301]
-----------------------------------------------
                0.00    0.00       3/3           std::pair<int const, char>::pair<int const, char>(std::pair<int const, char>&&) [289]
[302]    0.0    0.00    0.00       3         int const&& std::forward<int const>(std::remove_reference<int const>::type&) [302]
-----------------------------------------------
